id,gold_answers,predicted_answer,correct
FRCLTEXT001635_front,left,left,True
FRCLTEXT001635_left,left,front,False
FRCLTEXT001635_back,left,right,False
FRCLTEXT001635_right,left,left,True
FRCLTEXT001636_front,front,front,True
FRCLTEXT001636_left,front,right,False
FRCLTEXT001636_back,front,back,False
FRCLTEXT001636_right,front,left,False
FRCLTEXT001637_front,front,front,True
FRCLTEXT001637_left,left,right,False
FRCLTEXT001637_back,back,back,True
FRCLTEXT001637_right,right,left,False
FRCLTEXT001638_front,front,front,True
FRCLTEXT001638_left,front,left,False
FRCLTEXT001638_back,front,back,False
FRCLTEXT001638_right,front,left,False
FRCLTEXT001639_front,front,front,True
FRCLTEXT001639_left,front,right,False
FRCLTEXT001639_back,front,back,False
FRCLTEXT001639_right,front,front,True
FRCLTEXT001640,right,right,True
FRCLTEXT001641_front,back,back,True
FRCLTEXT001641_left,back,back,True
FRCLTEXT001641_back,back,back,True
FRCLTEXT001641_right,back,back,True
FRCLTEXT001642_front,right,right,True
FRCLTEXT001642_left,right,back,False
FRCLTEXT001642_back,right,back,False
FRCLTEXT001642_right,right,front,False
FRCLTEXT001643_front,back,back,True
FRCLTEXT001643_left,right,right,True
FRCLTEXT001643_back,front,front,True
FRCLTEXT001643_right,left,left,True
FRCLTEXT001644_front,left,right,False
FRCLTEXT001644_left,back,right,False
FRCLTEXT001644_back,right,left,False
FRCLTEXT001644_right,front,right,False
FRCLTEXT001645_front,front,front,True
FRCLTEXT001645_left,front,left,False
FRCLTEXT001645_back,front,back,False
FRCLTEXT001645_right,front,right,False
FRCLTEXT001646,front,front,True
FRCLTEXT001647_front,front,front,True
FRCLTEXT001647_left,left,left,True
FRCLTEXT001647_back,back,back,True
FRCLTEXT001647_right,right,left,False
FRCLTEXT001648_front,front,front,True
FRCLTEXT001648_left,front,front,True
FRCLTEXT001648_back,front,back,False
FRCLTEXT001648_right,front,right,False
FRCLTEXT001649_front,left,right,False
FRCLTEXT001649_left,back,right,False
FRCLTEXT001649_back,right,left,False
FRCLTEXT001649_right,front,right,False
FRCLTEXT001650_front,right,left,False
FRCLTEXT001650_left,front,front,True
FRCLTEXT001650_back,left,right,False
FRCLTEXT001650_right,back,front,False
FRCLTEXT001651,left,right,False
FRCLTEXT001652,right,right,True
FRCLTEXT001653_front,left,left,True
FRCLTEXT001653_left,left,front,False
FRCLTEXT001653_back,left,right,False
FRCLTEXT001653_right,left,left,True
FRCLTEXT001654_front,front,front,True
FRCLTEXT001654_left,front,right,False
FRCLTEXT001654_back,front,back,False
FRCLTEXT001654_right,front,left,False
FRCLTEXT001655_front,left,left,True
FRCLTEXT001655_left,left,front,False
FRCLTEXT001655_back,left,left,True
FRCLTEXT001655_right,left,left,True
FRCLTEXT001656,back,back,True
FRCLTEXT001657_front,back,back,True
FRCLTEXT001657_left,back,back,True
FRCLTEXT001657_back,back,back,True
FRCLTEXT001657_right,back,back,True
FRCLTEXT001658,left,left,True
FRCLTEXT001659,left,left,True
FRCLTEXT001660_front,left,left,True
FRCLTEXT001660_left,left,front,False
FRCLTEXT001660_back,left,right,False
FRCLTEXT001660_right,left,left,True
FRCLTEXT001661_front,right,right,True
FRCLTEXT001661_left,right,right,True
FRCLTEXT001661_back,right,left,False
FRCLTEXT001661_right,right,front,False
FRCLTEXT001662_front,left,right,False
FRCLTEXT001662_left,back,right,False
FRCLTEXT001662_back,right,left,False
FRCLTEXT001662_right,front,right,False
FRCLTEXT001663_front,left,right,False
FRCLTEXT001663_left,back,right,False
FRCLTEXT001663_back,right,left,False
FRCLTEXT001663_right,front,right,False
FRCLTEXT001664,front,front,True
FRCLTEXT001665_front,back,back,True
FRCLTEXT001665_left,right,right,True
FRCLTEXT001665_back,front,front,True
FRCLTEXT001665_right,left,left,True
FRCLTEXT001666,right,right,True
FRCLTEXT001667,right,right,True
FRCLTEXT001668_front,front,front,True
FRCLTEXT001668_left,left,right,False
FRCLTEXT001668_back,back,back,True
FRCLTEXT001668_right,right,left,False
FRCLTEXT001669_front,left,left,True
FRCLTEXT001669_left,left,front,False
FRCLTEXT001669_back,left,right,False
FRCLTEXT001669_right,left,left,True
FRCLTEXT001670_front,front,back,False
FRCLTEXT001670_left,front,front,True
FRCLTEXT001670_back,front,back,False
FRCLTEXT001670_right,front,left,False
FRCLTEXT001671_front,front,back,False
FRCLTEXT001671_left,front,front,True
FRCLTEXT001671_back,front,back,False
FRCLTEXT001671_right,front,left,False
FRCLTEXT001672_front,back,back,True
FRCLTEXT001672_left,back,right,False
FRCLTEXT001672_back,back,front,False
FRCLTEXT001672_right,back,left,False
FRCLTEXT001673_front,front,front,True
FRCLTEXT001673_left,front,front,True
FRCLTEXT001673_back,front,back,False
FRCLTEXT001673_right,front,front,True
FRCLTEXT001674_front,front,back,False
FRCLTEXT001674_left,front,front,True
FRCLTEXT001674_back,front,back,False
FRCLTEXT001674_right,front,left,False
FRCLTEXT001675,right,right,True
FRCLTEXT001676,front,front,True
FRCLTEXT001677,left,left,True
FRCLTEXT001678_front,back,back,True
FRCLTEXT001678_left,back,back,True
FRCLTEXT001678_back,back,front,False
FRCLTEXT001678_right,back,left,False
FRCLTEXT001679,back,back,True
FRCLTEXT001680,left,left,True
FRCLTEXT001681_front,right,left,False
FRCLTEXT001681_left,front,front,True
FRCLTEXT001681_back,left,right,False
FRCLTEXT001681_right,back,left,False
FRCLTEXT001682_front,right,right,True
FRCLTEXT001682_left,right,right,True
FRCLTEXT001682_back,right,right,True
FRCLTEXT001682_right,right,back,False
FRCLTEXT001683_front,front,front,True
FRCLTEXT001683_left,front,front,True
FRCLTEXT001683_back,front,back,False
FRCLTEXT001683_right,front,front,True
FRCLTEXT001684,right,right,True
FRCLTEXT001685_front,back,back,True
FRCLTEXT001685_left,right,right,True
FRCLTEXT001685_back,front,front,True
FRCLTEXT001685_right,left,left,True
FRCLTEXT001686,right,right,True
FRCLTEXT001687,right,right,True
FRCLTEXT001688,back,back,True
FRCLTEXT001689_front,back,back,True
FRCLTEXT001689_left,back,right,False
FRCLTEXT001689_back,back,front,False
FRCLTEXT001689_right,back,left,False
FRCLTEXT001690_front,back,back,True
FRCLTEXT001690_left,right,right,True
FRCLTEXT001690_back,front,front,True
FRCLTEXT001690_right,left,left,True
FRCLTEXT001691_front,back,back,True
FRCLTEXT001691_left,back,back,True
FRCLTEXT001691_back,back,front,False
FRCLTEXT001691_right,back,left,False
FRCLTEXT001692_front,right,left,False
FRCLTEXT001692_left,front,left,False
FRCLTEXT001692_back,left,right,False
FRCLTEXT001692_right,back,left,False
FRCLTEXT001693_front,back,back,True
FRCLTEXT001693_left,back,back,True
FRCLTEXT001693_back,back,front,False
FRCLTEXT001693_right,back,left,False
FRCLTEXT001694_front,right,right,True
FRCLTEXT001694_left,right,right,True
FRCLTEXT001694_back,right,back,False
FRCLTEXT001694_right,right,back,False
FRCLTEXT001695_front,right,right,True
FRCLTEXT001695_left,right,right,True
FRCLTEXT001695_back,right,right,True
FRCLTEXT001695_right,right,front,False
FRCLTEXT001696_front,back,back,True
FRCLTEXT001696_left,back,back,True
FRCLTEXT001696_back,back,front,False
FRCLTEXT001696_right,back,left,False
FRCLTEXT001697_front,left,right,False
FRCLTEXT001697_left,back,right,False
FRCLTEXT001697_back,right,left,False
FRCLTEXT001697_right,front,right,False
FRCLTEXT001698_front,right,left,False
FRCLTEXT001698_left,front,left,False
FRCLTEXT001698_back,left,right,False
FRCLTEXT001698_right,back,left,False
FRCLTEXT001699_front,right,left,False
FRCLTEXT001699_left,front,front,True
FRCLTEXT001699_back,left,right,False
FRCLTEXT001699_right,back,front,False
FRCLTEXT001700_front,right,left,False
FRCLTEXT001700_left,front,front,True
FRCLTEXT001700_back,left,right,False
FRCLTEXT001700_right,back,left,False
FRCLTEXT001701_front,front,front,True
FRCLTEXT001701_left,left,right,False
FRCLTEXT001701_back,back,back,True
FRCLTEXT001701_right,right,left,False
FRCLTEXT001702_front,left,left,True
FRCLTEXT001702_left,left,front,False
FRCLTEXT001702_back,left,right,False
FRCLTEXT001702_right,left,left,True
FRCLTEXT001703_front,left,right,False
FRCLTEXT001703_left,back,left,False
FRCLTEXT001703_back,right,left,False
FRCLTEXT001703_right,front,right,False
FRCLTEXT001704_front,front,front,True
FRCLTEXT001704_left,front,front,True
FRCLTEXT001704_back,front,back,False
FRCLTEXT001704_right,front,left,False
FRCLTEXT001705_front,back,back,True
FRCLTEXT001705_left,right,right,True
FRCLTEXT001705_back,front,front,True
FRCLTEXT001705_right,left,left,True
FRCLTEXT001706_front,left,left,True
FRCLTEXT001706_left,left,front,False
FRCLTEXT001706_back,left,left,True
FRCLTEXT001706_right,left,left,True
FRCLTEXT001707_front,front,front,True
FRCLTEXT001707_left,left,left,True
FRCLTEXT001707_back,back,back,True
FRCLTEXT001707_right,right,left,False
FRCLTEXT001708_front,left,right,False
FRCLTEXT001708_left,back,right,False
FRCLTEXT001708_back,right,left,False
FRCLTEXT001708_right,front,right,False
FRCLTEXT001709_front,back,back,True
FRCLTEXT001709_left,back,right,False
FRCLTEXT001709_back,back,back,True
FRCLTEXT001709_right,back,back,True
FRCLTEXT001710_front,front,front,True
FRCLTEXT001710_left,front,right,False
FRCLTEXT001710_back,front,back,False
FRCLTEXT001710_right,front,front,True
FRCLTEXT001711_front,right,left,False
FRCLTEXT001711_left,front,front,True
FRCLTEXT001711_back,left,right,False
FRCLTEXT001711_right,back,left,False
FRCLTEXT001712_front,right,left,False
FRCLTEXT001712_left,front,front,True
FRCLTEXT001712_back,left,right,False
FRCLTEXT001712_right,back,left,False
FRCLTEXT001713,right,right,True
FRCLTEXT001714_front,right,left,False
FRCLTEXT001714_left,front,left,False
FRCLTEXT001714_back,left,right,False
FRCLTEXT001714_right,back,left,False
FRCLTEXT001715_front,right,right,True
FRCLTEXT001715_left,right,back,False
FRCLTEXT001715_back,right,back,False
FRCLTEXT001715_right,right,right,True
FRCLTEXT001716_front,front,back,False
FRCLTEXT001716_left,front,front,True
FRCLTEXT001716_back,front,back,False
FRCLTEXT001716_right,front,front,True
FRCLTEXT001717,right,right,True
FRCLTEXT001718_front,left,left,True
FRCLTEXT001718_left,left,front,False
FRCLTEXT001718_back,left,left,True
FRCLTEXT001718_right,left,left,True
FRCLTEXT001719_front,front,front,True
FRCLTEXT001719_left,left,right,False
FRCLTEXT001719_back,back,back,True
FRCLTEXT001719_right,right,left,False
FRCLTEXT001720_front,left,right,False
FRCLTEXT001720_left,back,right,False
FRCLTEXT001720_back,right,front,False
FRCLTEXT001720_right,front,right,False
FRCLTEXT001721_front,front,front,True
FRCLTEXT001721_left,front,left,False
FRCLTEXT001721_back,front,back,False
FRCLTEXT001721_right,front,left,False
FRCLTEXT001722_front,left,right,False
FRCLTEXT001722_left,back,left,False
FRCLTEXT001722_back,right,left,False
FRCLTEXT001722_right,front,right,False
FRCLTEXT001723_front,left,right,False
FRCLTEXT001723_left,back,right,False
FRCLTEXT001723_back,right,left,False
FRCLTEXT001723_right,front,right,False
FRCLTEXT001724,left,left,True
FRCLTEXT001725,right,right,True
FRCLTEXT001726_front,back,back,True
FRCLTEXT001726_left,back,back,True
FRCLTEXT001726_back,back,front,False
FRCLTEXT001726_right,back,back,True
FRCLTEXT001727_front,front,front,True
FRCLTEXT001727_left,front,right,False
FRCLTEXT001727_back,front,back,False
FRCLTEXT001727_right,front,left,False
FRCLTEXT001728_front,back,back,True
FRCLTEXT001728_left,back,right,False
FRCLTEXT001728_back,back,front,False
FRCLTEXT001728_right,back,left,False
FRCLTEXT001729,front,right,False
FRCLTEXT001730_front,front,back,False
FRCLTEXT001730_left,front,right,False
FRCLTEXT001730_back,front,back,False
FRCLTEXT001730_right,front,left,False
FRCLTEXT001731_front,front,front,True
FRCLTEXT001731_left,left,left,True
FRCLTEXT001731_back,back,back,True
FRCLTEXT001731_right,right,left,False
FRCLTEXT001732_front,right,left,False
FRCLTEXT001732_left,front,front,True
FRCLTEXT001732_back,left,right,False
FRCLTEXT001732_right,back,left,False
FRCLTEXT001733_front,back,back,True
FRCLTEXT001733_left,right,right,True
FRCLTEXT001733_back,front,front,True
FRCLTEXT001733_right,left,left,True
FRCLTEXT001734_front,back,back,True
FRCLTEXT001734_left,back,back,True
FRCLTEXT001734_back,back,front,False
FRCLTEXT001734_right,back,back,True
FRCLTEXT001735_front,right,left,False
FRCLTEXT001735_left,front,left,False
FRCLTEXT001735_back,left,right,False
FRCLTEXT001735_right,back,left,False
FRCLTEXT001736,left,left,True
FRCLTEXT001737_front,front,front,True
FRCLTEXT001737_left,left,left,True
FRCLTEXT001737_back,back,back,True
FRCLTEXT001737_right,right,left,False
FRCLTEXT001738,left,left,True
FRCLTEXT001739_front,back,back,True
FRCLTEXT001739_left,back,back,True
FRCLTEXT001739_back,back,front,False
FRCLTEXT001739_right,back,back,True
FRCLTEXT001740_front,left,left,True
FRCLTEXT001740_left,left,front,False
FRCLTEXT001740_back,left,right,False
FRCLTEXT001740_right,left,left,True
FRCLTEXT001741_front,left,left,True
FRCLTEXT001741_left,left,front,False
FRCLTEXT001741_back,left,left,True
FRCLTEXT001741_right,left,back,False
FRCLTEXT001742_front,left,right,False
FRCLTEXT001742_left,back,left,False
FRCLTEXT001742_back,right,left,False
FRCLTEXT001742_right,front,right,False
FRCLTEXT001743,right,right,True
FRCLTEXT001744,back,back,True
FRCLTEXT001745,front,front,True
FRCLTEXT001746,back,back,True
FRCLTEXT001747_front,back,back,True
FRCLTEXT001747_left,back,back,True
FRCLTEXT001747_back,back,front,False
FRCLTEXT001747_right,back,left,False
FRCLTEXT001748,front,front,True
FRCLTEXT001749,front,front,True
FRCLTEXT001750_front,back,back,True
FRCLTEXT001750_left,back,right,False
FRCLTEXT001750_back,back,front,False
FRCLTEXT001750_right,back,left,False
FRCLTEXT001751_front,front,front,True
FRCLTEXT001751_left,front,left,False
FRCLTEXT001751_back,front,back,False
FRCLTEXT001751_right,front,front,True
FRCLTEXT001752_front,back,back,True
FRCLTEXT001752_left,right,right,True
FRCLTEXT001752_back,front,front,True
FRCLTEXT001752_right,left,left,True
FRCLTEXT001753_front,right,right,True
FRCLTEXT001753_left,right,right,True
FRCLTEXT001753_back,right,left,False
FRCLTEXT001753_right,right,right,True
FRCLTEXT001754_front,back,back,True
FRCLTEXT001754_left,back,back,True
FRCLTEXT001754_back,back,front,False
FRCLTEXT001754_right,back,left,False
FRCLTEXT001755_front,back,back,True
FRCLTEXT001755_left,back,back,True
FRCLTEXT001755_back,back,back,True
FRCLTEXT001755_right,back,back,True
FRCLTEXT001756,right,right,True
FRCLTEXT001757_front,front,front,True
FRCLTEXT001757_left,left,right,False
FRCLTEXT001757_back,back,back,True
FRCLTEXT001757_right,right,left,False
FRCLTEXT001758,front,front,True
FRCLTEXT001759_front,back,back,True
FRCLTEXT001759_left,right,right,True
FRCLTEXT001759_back,front,front,True
FRCLTEXT001759_right,left,left,True
FRCLTEXT001760_front,left,right,False
FRCLTEXT001760_left,back,right,False
FRCLTEXT001760_back,right,left,False
FRCLTEXT001760_right,front,right,False
FRCLTEXT001761_front,left,left,True
FRCLTEXT001761_left,left,front,False
FRCLTEXT001761_back,left,front,False
FRCLTEXT001761_right,left,left,True
FRCLTEXT001762_front,back,back,True
FRCLTEXT001762_left,right,right,True
FRCLTEXT001762_back,front,front,True
FRCLTEXT001762_right,left,left,True
FRCLTEXT001763,right,right,True
FRCLTEXT001764,front,front,True
FRCLTEXT001765_front,back,back,True
FRCLTEXT001765_left,right,right,True
FRCLTEXT001765_back,front,front,True
FRCLTEXT001765_right,left,left,True
FRCLTEXT001766,left,left,True
FRCLTEXT001767,left,left,True
FRCLTEXT001768,right,right,True
FRCLTEXT001769_front,right,right,True
FRCLTEXT001769_left,right,right,True
FRCLTEXT001769_back,right,right,True
FRCLTEXT001769_right,right,back,False
FRCLTEXT001770_front,back,back,True
FRCLTEXT001770_left,right,right,True
FRCLTEXT001770_back,front,front,True
FRCLTEXT001770_right,left,left,True
FRCLTEXT001771,back,back,True
FRCLTEXT001772_front,front,front,True
FRCLTEXT001772_left,left,right,False
FRCLTEXT001772_back,back,back,True
FRCLTEXT001772_right,right,left,False
FRCLTEXT001773_front,back,back,True
FRCLTEXT001773_left,back,back,True
FRCLTEXT001773_back,back,back,True
FRCLTEXT001773_right,back,left,False
FRCLTEXT001774,left,left,True
FRCLTEXT001775_front,front,front,True
FRCLTEXT001775_left,left,right,False
FRCLTEXT001775_back,back,back,True
FRCLTEXT001775_right,right,left,False
FRCLTEXT001776_front,front,front,True
FRCLTEXT001776_left,front,front,True
FRCLTEXT001776_back,front,back,False
FRCLTEXT001776_right,front,left,False
FRCLTEXT001777_front,left,left,True
FRCLTEXT001777_left,left,front,False
FRCLTEXT001777_back,left,left,True
FRCLTEXT001777_right,left,left,True
FRCLTEXT001778_front,back,back,True
FRCLTEXT001778_left,right,right,True
FRCLTEXT001778_back,front,front,True
FRCLTEXT001778_right,left,left,True
FRCLTEXT001779_front,front,front,True
FRCLTEXT001779_left,left,left,True
FRCLTEXT001779_back,back,back,True
FRCLTEXT001779_right,right,left,False
FRCLTEXT001780_front,back,back,True
FRCLTEXT001780_left,right,right,True
FRCLTEXT001780_back,front,front,True
FRCLTEXT001780_right,left,left,True
FRCLTEXT001781_front,left,right,False
FRCLTEXT001781_left,back,right,False
FRCLTEXT001781_back,right,left,False
FRCLTEXT001781_right,front,front,True
FRCLTEXT001782,back,back,True
FRCLTEXT001783_front,right,left,False
FRCLTEXT001783_left,front,left,False
FRCLTEXT001783_back,left,right,False
FRCLTEXT001783_right,back,left,False
FRCLTEXT001784_front,left,right,False
FRCLTEXT001784_left,back,right,False
FRCLTEXT001784_back,right,left,False
FRCLTEXT001784_right,front,front,True
FRCLTEXT001785_front,right,left,False
FRCLTEXT001785_left,front,front,True
FRCLTEXT001785_back,left,right,False
FRCLTEXT001785_right,back,left,False
FRCLTEXT001786_front,left,right,False
FRCLTEXT001786_left,back,left,False
FRCLTEXT001786_back,right,left,False
FRCLTEXT001786_right,front,right,False
FRCLTEXT001787_front,right,right,True
FRCLTEXT001787_left,right,back,False
FRCLTEXT001787_back,right,back,False
FRCLTEXT001787_right,right,front,False
FRCLTEXT001788_front,front,front,True
FRCLTEXT001788_left,front,right,False
FRCLTEXT001788_back,front,back,False
FRCLTEXT001788_right,front,front,True
FRCLTEXT001789_front,back,front,False
