id,frame_of_reference_category,gold_answers,predicted_answer,correct
FRCLTEXT001615,external relative,front,front,True
FRCLTEXT001616_front,external relative,left,left,True
FRCLTEXT001616_left,external relative,left,left,True
FRCLTEXT001616_back,external relative,left,left,True
FRCLTEXT001616_right,external relative,left,left,True
FRCLTEXT001617_front,external intrinsic,left,left,True
FRCLTEXT001617_left,external intrinsic,back,back,True
FRCLTEXT001617_back,external intrinsic,right,right,True
FRCLTEXT001617_right,external intrinsic,front,front,True
FRCLTEXT001618_front,external relative,back,back,True
FRCLTEXT001618_left,external relative,back,back,True
FRCLTEXT001618_back,external relative,back,back,True
FRCLTEXT001618_right,external relative,back,back,True
FRCLTEXT001619,external relative,front,front,True
FRCLTEXT001620_front,internal intrinsic,back,front,False
FRCLTEXT001620_left,internal intrinsic,right,right,True
FRCLTEXT001620_back,internal intrinsic,front,front,True
FRCLTEXT001620_right,internal intrinsic,left,left,True
FRCLTEXT001621_front,external relative,left,left,True
FRCLTEXT001621_left,external relative,left,left,True
FRCLTEXT001621_back,external relative,left,left,True
FRCLTEXT001621_right,external relative,left,left,True
FRCLTEXT001622_front,external relative,back,back,True
FRCLTEXT001622_left,external relative,back,back,True
FRCLTEXT001622_back,external relative,back,right,False
FRCLTEXT001622_right,external relative,back,back,True
FRCLTEXT001623_front,external intrinsic,front,front,True
FRCLTEXT001623_left,external intrinsic,left,left,True
FRCLTEXT001623_back,external intrinsic,back,back,True
FRCLTEXT001623_right,external intrinsic,right,right,True
FRCLTEXT001624_front,external relative,right,right,True
FRCLTEXT001624_left,external relative,right,right,True
FRCLTEXT001624_back,external relative,right,right,True
FRCLTEXT001624_right,external relative,right,right,True
FRCLTEXT001625,external relative,right,right,True
FRCLTEXT001626_front,external intrinsic,left,left,True
FRCLTEXT001626_left,external intrinsic,back,back,True
FRCLTEXT001626_back,external intrinsic,right,right,True
FRCLTEXT001626_right,external intrinsic,front,front,True
FRCLTEXT001627_front,external relative,back,back,True
FRCLTEXT001627_left,external relative,back,back,True
FRCLTEXT001627_back,external relative,back,back,True
FRCLTEXT001627_right,external relative,back,back,True
FRCLTEXT001628_front,external relative,left,left,True
FRCLTEXT001628_left,external relative,left,left,True
FRCLTEXT001628_back,external relative,left,left,True
FRCLTEXT001628_right,external relative,left,left,True
FRCLTEXT001629,external relative,left,left,True
FRCLTEXT001630_front,external relative,back,front,False
FRCLTEXT001630_left,external relative,back,back,True
FRCLTEXT001630_back,external relative,back,back,True
FRCLTEXT001630_right,external relative,back,back,True
FRCLTEXT001631_front,external intrinsic,front,front,True
FRCLTEXT001631_left,external intrinsic,left,left,True
FRCLTEXT001631_back,external intrinsic,back,back,True
FRCLTEXT001631_right,external intrinsic,right,right,True
FRCLTEXT001632_front,external intrinsic,back,back,True
FRCLTEXT001632_left,external intrinsic,right,right,True
FRCLTEXT001632_back,external intrinsic,front,front,True
FRCLTEXT001632_right,external intrinsic,left,left,True
FRCLTEXT001633_front,external relative,back,back,True
FRCLTEXT001633_left,external relative,back,back,True
FRCLTEXT001633_back,external relative,back,back,True
FRCLTEXT001633_right,external relative,back,back,True
FRCLTEXT001634_front,external intrinsic,left,left,True
FRCLTEXT001634_left,external intrinsic,back,back,True
FRCLTEXT001634_back,external intrinsic,right,right,True
FRCLTEXT001634_right,external intrinsic,front,front,True
FRCLTEXT001635_front,external relative,left,left,True
FRCLTEXT001635_left,external relative,left,left,True
FRCLTEXT001635_back,external relative,left,right,False
FRCLTEXT001635_right,external relative,left,left,True
FRCLTEXT001636_front,external relative,front,front,True
FRCLTEXT001636_left,external relative,front,front,True
FRCLTEXT001636_back,external relative,front,front,True
FRCLTEXT001636_right,external relative,front,right,False
FRCLTEXT001637_front,external intrinsic,front,front,True
FRCLTEXT001637_left,external intrinsic,left,left,True
FRCLTEXT001637_back,external intrinsic,back,back,True
FRCLTEXT001637_right,external intrinsic,right,right,True
FRCLTEXT001638_front,internal relative,front,front,True
FRCLTEXT001638_left,internal relative,front,front,True
FRCLTEXT001638_back,internal relative,front,front,True
FRCLTEXT001638_right,internal relative,front,front,True
FRCLTEXT001639_front,external relative,front,front,True
FRCLTEXT001639_left,external relative,front,front,True
FRCLTEXT001639_back,external relative,front,front,True
FRCLTEXT001639_right,external relative,front,front,True
FRCLTEXT001640,external relative,right,right,True
FRCLTEXT001641_front,external relative,back,back,True
FRCLTEXT001641_left,external relative,back,back,True
FRCLTEXT001641_back,external relative,back,back,True
FRCLTEXT001641_right,external relative,back,back,True
FRCLTEXT001642_front,external relative,right,front,False
FRCLTEXT001642_left,external relative,right,right,True
FRCLTEXT001642_back,external relative,right,right,True
FRCLTEXT001642_right,external relative,right,right,True
FRCLTEXT001643_front,external intrinsic,back,back,True
FRCLTEXT001643_left,external intrinsic,right,right,True
FRCLTEXT001643_back,external intrinsic,front,front,True
FRCLTEXT001643_right,external intrinsic,left,left,True
FRCLTEXT001644_front,external intrinsic,left,left,True
FRCLTEXT001644_left,external intrinsic,back,back,True
FRCLTEXT001644_back,external intrinsic,right,right,True
FRCLTEXT001644_right,external intrinsic,front,front,True
FRCLTEXT001645_front,internal relative,front,front,True
FRCLTEXT001645_left,internal relative,front,right,False
FRCLTEXT001645_back,internal relative,front,front,True
FRCLTEXT001645_right,internal relative,front,back,False
FRCLTEXT001646,external relative,front,front,True
FRCLTEXT001647_front,internal intrinsic,front,front,True
FRCLTEXT001647_left,internal intrinsic,left,left,True
FRCLTEXT001647_back,internal intrinsic,back,back,True
FRCLTEXT001647_right,internal intrinsic,right,right,True
FRCLTEXT001648_front,internal relative,front,right,False
FRCLTEXT001648_left,internal relative,front,front,True
FRCLTEXT001648_back,internal relative,front,right,False
FRCLTEXT001648_right,internal relative,front,front,True
FRCLTEXT001649_front,external intrinsic,left,left,True
FRCLTEXT001649_left,external intrinsic,back,back,True
FRCLTEXT001649_back,external intrinsic,right,right,True
FRCLTEXT001649_right,external intrinsic,front,front,True
FRCLTEXT001650_front,external intrinsic,right,right,True
FRCLTEXT001650_left,external intrinsic,front,front,True
FRCLTEXT001650_back,external intrinsic,left,back,False
FRCLTEXT001650_right,external intrinsic,back,back,True
FRCLTEXT001651,external relative,left,left,True
FRCLTEXT001652,external relative,right,right,True
FRCLTEXT001653_front,external relative,left,left,True
FRCLTEXT001653_left,external relative,left,left,True
FRCLTEXT001653_back,external relative,left,left,True
FRCLTEXT001653_right,external relative,left,left,True
FRCLTEXT001654_front,external relative,front,front,True
FRCLTEXT001654_left,external relative,front,front,True
FRCLTEXT001654_back,external relative,front,front,True
FRCLTEXT001654_right,external relative,front,front,True
FRCLTEXT001655_front,external relative,left,right,False
FRCLTEXT001655_left,external relative,left,left,True
FRCLTEXT001655_back,external relative,left,left,True
FRCLTEXT001655_right,external relative,left,left,True
FRCLTEXT001656,external relative,back,back,True
FRCLTEXT001657_front,external relative,back,back,True
FRCLTEXT001657_left,external relative,back,back,True
FRCLTEXT001657_back,external relative,back,back,True
FRCLTEXT001657_right,external relative,back,back,True
FRCLTEXT001658,external relative,left,left,True
FRCLTEXT001659,external relative,left,left,True
FRCLTEXT001660_front,external relative,left,left,True
FRCLTEXT001660_left,external relative,left,left,True
FRCLTEXT001660_back,external relative,left,left,True
FRCLTEXT001660_right,external relative,left,left,True
FRCLTEXT001661_front,external relative,right,right,True
FRCLTEXT001661_left,external relative,right,right,True
FRCLTEXT001661_back,external relative,right,right,True
FRCLTEXT001661_right,external relative,right,right,True
FRCLTEXT001662_front,external intrinsic,left,left,True
FRCLTEXT001662_left,external intrinsic,back,back,True
FRCLTEXT001662_back,external intrinsic,right,right,True
FRCLTEXT001662_right,external intrinsic,front,front,True
FRCLTEXT001663_front,external intrinsic,left,left,True
FRCLTEXT001663_left,external intrinsic,back,back,True
FRCLTEXT001663_back,external intrinsic,right,right,True
FRCLTEXT001663_right,external intrinsic,front,back,False
FRCLTEXT001664,external relative,front,front,True
FRCLTEXT001665_front,external intrinsic,back,front,False
FRCLTEXT001665_left,external intrinsic,right,right,True
FRCLTEXT001665_back,external intrinsic,front,front,True
FRCLTEXT001665_right,external intrinsic,left,left,True
FRCLTEXT001666,internal relative,right,right,True
FRCLTEXT001667,external relative,right,right,True
FRCLTEXT001668_front,external intrinsic,front,front,True
FRCLTEXT001668_left,external intrinsic,left,left,True
FRCLTEXT001668_back,external intrinsic,back,back,True
FRCLTEXT001668_right,external intrinsic,right,back,False
FRCLTEXT001669_front,external relative,left,front,False
FRCLTEXT001669_left,external relative,left,left,True
FRCLTEXT001669_back,external relative,left,left,True
FRCLTEXT001669_right,external relative,left,left,True
FRCLTEXT001670_front,external relative,front,front,True
FRCLTEXT001670_left,external relative,front,front,True
FRCLTEXT001670_back,external relative,front,front,True
FRCLTEXT001670_right,external relative,front,front,True
FRCLTEXT001671_front,external relative,front,front,True
FRCLTEXT001671_left,external relative,front,front,True
FRCLTEXT001671_back,external relative,front,front,True
FRCLTEXT001671_right,external relative,front,front,True
FRCLTEXT001672_front,external relative,back,back,True
FRCLTEXT001672_left,external relative,back,back,True
FRCLTEXT001672_back,external relative,back,back,True
FRCLTEXT001672_right,external relative,back,back,True
FRCLTEXT001673_front,external relative,front,front,True
FRCLTEXT001673_left,external relative,front,front,True
FRCLTEXT001673_back,external relative,front,front,True
FRCLTEXT001673_right,external relative,front,front,True
FRCLTEXT001674_front,external relative,front,front,True
FRCLTEXT001674_left,external relative,front,front,True
FRCLTEXT001674_back,external relative,front,front,True
FRCLTEXT001674_right,external relative,front,front,True
FRCLTEXT001675,external relative,right,right,True
FRCLTEXT001676,external relative,front,front,True
FRCLTEXT001677,external relative,left,left,True
FRCLTEXT001678_front,external relative,back,back,True
FRCLTEXT001678_left,external relative,back,back,True
FRCLTEXT001678_back,external relative,back,back,True
FRCLTEXT001678_right,external relative,back,back,True
FRCLTEXT001679,external relative,back,back,True
FRCLTEXT001680,external relative,left,left,True
FRCLTEXT001681_front,external intrinsic,right,right,True
FRCLTEXT001681_left,external intrinsic,front,front,True
FRCLTEXT001681_back,external intrinsic,left,back,False
FRCLTEXT001681_right,external intrinsic,back,back,True
FRCLTEXT001682_front,external relative,right,right,True
FRCLTEXT001682_left,external relative,right,right,True
FRCLTEXT001682_back,external relative,right,right,True
FRCLTEXT001682_right,external relative,right,right,True
FRCLTEXT001683_front,external relative,front,front,True
FRCLTEXT001683_left,external relative,front,front,True
FRCLTEXT001683_back,external relative,front,front,True
FRCLTEXT001683_right,external relative,front,front,True
FRCLTEXT001684,external relative,right,right,True
FRCLTEXT001685_front,external intrinsic,back,back,True
FRCLTEXT001685_left,external intrinsic,right,right,True
FRCLTEXT001685_back,external intrinsic,front,front,True
FRCLTEXT001685_right,external intrinsic,left,left,True
FRCLTEXT001686,external relative,right,right,True
FRCLTEXT001687,external relative,right,right,True
FRCLTEXT001688,external relative,back,back,True
FRCLTEXT001689_front,external relative,back,back,True
FRCLTEXT001689_left,external relative,back,back,True
FRCLTEXT001689_back,external relative,back,back,True
FRCLTEXT001689_right,external relative,back,back,True
FRCLTEXT001690_front,external intrinsic,back,back,True
FRCLTEXT001690_left,external intrinsic,right,right,True
FRCLTEXT001690_back,external intrinsic,front,front,True
FRCLTEXT001690_right,external intrinsic,left,left,True
FRCLTEXT001691_front,external relative,back,back,True
FRCLTEXT001691_left,external relative,back,back,True
FRCLTEXT001691_back,external relative,back,back,True
