id,frame_of_reference_category,gold_answers,predicted_answer,correct
FRCLTEXT001467_back,internal intrinsic,left,left,True
FRCLTEXT001467_right,internal intrinsic,left,left,True
FRCLTEXT001468_front,external intrinsic,front,front,True
FRCLTEXT001468_left,external intrinsic,front,front,True
FRCLTEXT001468_back,external intrinsic,front,front,True
FRCLTEXT001468_right,external intrinsic,front,left,False
FRCLTEXT001469_front,external intrinsic,front,front,True
FRCLTEXT001469_left,external intrinsic,front,front,True
FRCLTEXT001469_back,external intrinsic,front,front,True
FRCLTEXT001469_right,external intrinsic,front,front,True
FRCLTEXT001470_front,external relative,front,back,False
FRCLTEXT001470_left,external relative,left,right,False
FRCLTEXT001470_back,external relative,back,back,True
FRCLTEXT001470_right,external relative,right,left,False
FRCLTEXT001471_front,external intrinsic,front,front,True
FRCLTEXT001471_left,external intrinsic,front,front,True
FRCLTEXT001471_back,external intrinsic,front,front,True
FRCLTEXT001471_right,external intrinsic,front,front,True
FRCLTEXT001472_front,external intrinsic,front,front,True
FRCLTEXT001472_left,external intrinsic,front,front,True
FRCLTEXT001472_back,external intrinsic,front,front,True
FRCLTEXT001472_right,external intrinsic,front,right,False
FRCLTEXT001473_front,external intrinsic,right,right,True
FRCLTEXT001473_left,external intrinsic,right,right,True
FRCLTEXT001473_back,external intrinsic,right,right,True
FRCLTEXT001473_right,external intrinsic,right,right,True
FRCLTEXT001474_front,external relative,front,front,True
FRCLTEXT001474_left,external relative,left,right,False
FRCLTEXT001474_back,external relative,back,back,True
FRCLTEXT001474_right,external relative,right,left,False
FRCLTEXT001477_front,external relative,back,back,True
FRCLTEXT001477_left,external relative,right,right,True
FRCLTEXT001477_back,external relative,front,back,False
FRCLTEXT001477_right,external relative,left,left,True
FRCLTEXT001478_front,external intrinsic,right,right,True
FRCLTEXT001478_left,external intrinsic,right,right,True
FRCLTEXT001478_back,external intrinsic,right,right,True
FRCLTEXT001478_right,external intrinsic,right,right,True
FRCLTEXT001479_front,external intrinsic,front,front,True
FRCLTEXT001479_left,external intrinsic,front,front,True
FRCLTEXT001479_back,external intrinsic,front,front,True
FRCLTEXT001479_right,external intrinsic,front,front,True
FRCLTEXT001481_front,internal intrinsic,right,right,True
FRCLTEXT001481_left,internal intrinsic,right,right,True
FRCLTEXT001481_back,internal intrinsic,right,right,True
FRCLTEXT001481_right,internal intrinsic,right,right,True
FRCLTEXT001482_front,external intrinsic,left,left,True
FRCLTEXT001482_left,external intrinsic,left,left,True
FRCLTEXT001482_back,external intrinsic,left,left,True
FRCLTEXT001482_right,external intrinsic,left,left,True
FRCLTEXT001484_front,external intrinsic,left,left,True
FRCLTEXT001484_left,external intrinsic,left,left,True
FRCLTEXT001484_back,external intrinsic,left,left,True
FRCLTEXT001484_right,external intrinsic,left,left,True
FRCLTEXT001486_front,external relative,left,right,False
FRCLTEXT001486_left,external relative,back,back,True
FRCLTEXT001486_back,external relative,right,left,False
FRCLTEXT001486_right,external relative,front,right,False
FRCLTEXT001487_front,external relative,right,right,True
FRCLTEXT001487_left,external relative,front,front,True
FRCLTEXT001487_back,external relative,left,right,False
FRCLTEXT001487_right,external relative,back,right,False
FRCLTEXT001489_front,internal relative,back,back,True
FRCLTEXT001489_left,internal relative,right,right,True
FRCLTEXT001489_back,internal relative,front,front,True
FRCLTEXT001489_right,internal relative,left,left,True
FRCLTEXT001491_front,external intrinsic,left,left,True
FRCLTEXT001491_left,external intrinsic,left,left,True
FRCLTEXT001491_back,external intrinsic,left,left,True
FRCLTEXT001491_right,external intrinsic,left,left,True
FRCLTEXT001492_front,external relative,back,back,True
FRCLTEXT001492_left,external relative,right,right,True
FRCLTEXT001492_back,external relative,front,front,True
FRCLTEXT001492_right,external relative,left,left,True
FRCLTEXT001493_front,external relative,left,right,False
FRCLTEXT001493_left,external relative,back,left,False
FRCLTEXT001493_back,external relative,right,left,False
FRCLTEXT001493_right,external relative,front,right,False
FRCLTEXT001494_front,external relative,back,back,True
FRCLTEXT001494_left,external relative,right,right,True
FRCLTEXT001494_back,external relative,front,front,True
FRCLTEXT001494_right,external relative,left,left,True
FRCLTEXT001496_front,external intrinsic,back,back,True
FRCLTEXT001496_left,external intrinsic,back,back,True
FRCLTEXT001496_back,external intrinsic,back,back,True
FRCLTEXT001496_right,external intrinsic,back,back,True
FRCLTEXT001497_front,external relative,right,left,False
FRCLTEXT001497_left,external relative,front,front,True
FRCLTEXT001497_back,external relative,left,right,False
FRCLTEXT001497_right,external relative,back,left,False
FRCLTEXT001498_front,external intrinsic,left,left,True
FRCLTEXT001498_left,external intrinsic,left,left,True
FRCLTEXT001498_back,external intrinsic,left,left,True
FRCLTEXT001498_right,external intrinsic,left,left,True
FRCLTEXT001500_front,external relative,front,front,True
FRCLTEXT001500_left,external relative,left,right,False
FRCLTEXT001500_back,external relative,back,back,True
FRCLTEXT001500_right,external relative,right,left,False
FRCLTEXT001501_front,external relative,front,front,True
FRCLTEXT001501_left,external relative,left,right,False
FRCLTEXT001501_back,external relative,back,back,True
FRCLTEXT001501_right,external relative,right,left,False
FRCLTEXT001502_front,external relative,back,back,True
FRCLTEXT001502_left,external relative,right,right,True
FRCLTEXT001502_back,external relative,front,front,True
FRCLTEXT001502_right,external relative,left,left,True
FRCLTEXT001504_front,external relative,back,back,True
FRCLTEXT001504_left,external relative,right,right,True
FRCLTEXT001504_back,external relative,front,front,True
FRCLTEXT001504_right,external relative,left,left,True
FRCLTEXT001505_front,external intrinsic,left,left,True
FRCLTEXT001505_left,external intrinsic,left,right,False
FRCLTEXT001505_back,external intrinsic,left,left,True
FRCLTEXT001505_right,external intrinsic,left,left,True
FRCLTEXT001506_front,external intrinsic,front,front,True
FRCLTEXT001506_left,external intrinsic,front,front,True
FRCLTEXT001506_back,external intrinsic,front,front,True
FRCLTEXT001506_right,external intrinsic,front,front,True
FRCLTEXT001508_front,external intrinsic,left,left,True
FRCLTEXT001508_left,external intrinsic,left,front,False
FRCLTEXT001508_back,external intrinsic,left,left,True
FRCLTEXT001508_right,external intrinsic,left,left,True
FRCLTEXT001509_front,external relative,front,front,True
FRCLTEXT001509_left,external relative,left,right,False
FRCLTEXT001509_back,external relative,back,back,True
FRCLTEXT001509_right,external relative,right,left,False
FRCLTEXT001512_front,external relative,left,right,False
FRCLTEXT001512_left,external relative,back,front,False
FRCLTEXT001512_back,external relative,right,left,False
FRCLTEXT001512_right,external relative,front,front,True
FRCLTEXT001513_front,external relative,right,left,False
FRCLTEXT001513_left,external relative,front,front,True
FRCLTEXT001513_back,external relative,left,right,False
FRCLTEXT001513_right,external relative,back,right,False
FRCLTEXT001515_front,internal relative,front,front,True
FRCLTEXT001515_left,internal relative,left,right,False
FRCLTEXT001515_back,internal relative,back,back,True
FRCLTEXT001515_right,internal relative,right,right,True
FRCLTEXT001516_front,external intrinsic,left,left,True
FRCLTEXT001516_left,external intrinsic,left,left,True
FRCLTEXT001516_back,external intrinsic,left,left,True
FRCLTEXT001516_right,external intrinsic,left,left,True
FRCLTEXT001519_front,external relative,front,front,True
FRCLTEXT001519_left,external relative,left,right,False
FRCLTEXT001519_back,external relative,back,back,True
FRCLTEXT001519_right,external relative,right,left,False
FRCLTEXT001520_front,external relative,front,front,True
FRCLTEXT001520_left,external relative,left,right,False
FRCLTEXT001520_back,external relative,back,back,True
FRCLTEXT001520_right,external relative,right,left,False
FRCLTEXT001522_front,internal intrinsic,left,left,True
FRCLTEXT001522_left,internal intrinsic,left,left,True
FRCLTEXT001522_back,internal intrinsic,left,left,True
FRCLTEXT001522_right,internal intrinsic,left,left,True
FRCLTEXT001523_front,internal intrinsic,back,back,True
FRCLTEXT001523_left,internal intrinsic,back,back,True
FRCLTEXT001523_back,internal intrinsic,back,back,True
FRCLTEXT001523_right,internal intrinsic,back,back,True
FRCLTEXT001525_front,internal relative,front,front,True
FRCLTEXT001525_left,internal relative,left,right,False
FRCLTEXT001525_back,internal relative,back,back,True
FRCLTEXT001525_right,internal relative,right,left,False
FRCLTEXT001528_front,external intrinsic,right,right,True
FRCLTEXT001528_left,external intrinsic,right,right,True
FRCLTEXT001528_back,external intrinsic,right,right,True
FRCLTEXT001528_right,external intrinsic,right,right,True
FRCLTEXT001529_front,external intrinsic,left,left,True
FRCLTEXT001529_left,external intrinsic,left,front,False
FRCLTEXT001529_back,external intrinsic,left,left,True
FRCLTEXT001529_right,external intrinsic,left,left,True
FRCLTEXT001531_front,external intrinsic,front,front,True
FRCLTEXT001531_left,external intrinsic,front,front,True
FRCLTEXT001531_back,external intrinsic,front,front,True
FRCLTEXT001531_right,external intrinsic,front,front,True
FRCLTEXT001533_front,external relative,back,back,True
FRCLTEXT001533_left,external relative,right,right,True
FRCLTEXT001533_back,external relative,front,front,True
FRCLTEXT001533_right,external relative,left,left,True
FRCLTEXT001534_front,external intrinsic,front,front,True
FRCLTEXT001534_left,external intrinsic,front,front,True
FRCLTEXT001534_back,external intrinsic,front,front,True
FRCLTEXT001534_right,external intrinsic,front,front,True
FRCLTEXT001535_front,internal intrinsic,left,left,True
FRCLTEXT001535_left,internal intrinsic,left,left,True
FRCLTEXT001535_back,internal intrinsic,left,left,True
FRCLTEXT001535_right,internal intrinsic,left,left,True
FRCLTEXT001536_front,external intrinsic,left,left,True
FRCLTEXT001536_left,external intrinsic,left,right,False
FRCLTEXT001536_back,external intrinsic,left,left,True
FRCLTEXT001536_right,external intrinsic,left,left,True
FRCLTEXT001537_front,external intrinsic,back,back,True
FRCLTEXT001537_left,external intrinsic,back,back,True
FRCLTEXT001537_back,external intrinsic,back,back,True
FRCLTEXT001537_right,external intrinsic,back,left,False
FRCLTEXT001538_front,external intrinsic,right,right,True
FRCLTEXT001538_left,external intrinsic,right,right,True
FRCLTEXT001538_back,external intrinsic,right,right,True
FRCLTEXT001538_right,external intrinsic,right,right,True
FRCLTEXT001539_front,external intrinsic,front,front,True
FRCLTEXT001539_left,external intrinsic,front,left,False
FRCLTEXT001539_back,external intrinsic,front,front,True
FRCLTEXT001539_right,external intrinsic,front,front,True
FRCLTEXT001540_front,external relative,right,left,False
FRCLTEXT001540_left,external relative,front,front,True
FRCLTEXT001540_back,external relative,left,right,False
FRCLTEXT001540_right,external relative,back,left,False
FRCLTEXT001541_front,external intrinsic,left,left,True
FRCLTEXT001541_left,external intrinsic,left,left,True
FRCLTEXT001541_back,external intrinsic,left,left,True
FRCLTEXT001541_right,external intrinsic,left,left,True
FRCLTEXT001542_front,internal relative,front,front,True
FRCLTEXT001542_left,internal relative,left,right,False
FRCLTEXT001542_back,internal relative,back,back,True
FRCLTEXT001542_right,internal relative,right,left,False
FRCLTEXT001543_front,external intrinsic,front,front,True
FRCLTEXT001543_left,external intrinsic,front,front,True
FRCLTEXT001543_back,external intrinsic,front,front,True
FRCLTEXT001543_right,external intrinsic,front,front,True
FRCLTEXT001544_front,external relative,front,front,True
FRCLTEXT001544_left,external relative,left,right,False
FRCLTEXT001544_back,external relative,back,back,True
FRCLTEXT001544_right,external relative,right,left,False
FRCLTEXT001545_front,external relative,back,back,True
FRCLTEXT001545_left,external relative,right,right,True
FRCLTEXT001545_back,external relative,front,front,True
FRCLTEXT001545_right,external relative,left,left,True
FRCLTEXT001546_front,external intrinsic,left,left,True
FRCLTEXT001546_left,external intrinsic,left,front,False
FRCLTEXT001546_back,external intrinsic,left,left,True
FRCLTEXT001546_right,external intrinsic,left,left,True
FRCLTEXT001547_front,external intrinsic,left,left,True
FRCLTEXT001547_left,external intrinsic,left,left,True
FRCLTEXT001547_back,external intrinsic,left,left,True
FRCLTEXT001547_right,external intrinsic,left,left,True
